animateType,name,no,tagAddr,tagID,interval
changeImage,공조기06.공기유동09.상태,653,http://192.168.245.3:9898/monitor/hvac/2006_3_24,TAG_2006_3_24,NULL
changeImage,공조기06.흄후드10.상태,654,http://192.168.245.3:9898/monitor/hvac/2006_3_25,TAG_2006_3_25,NULL
changeImage,공조기06.공기유동10.상태,655,http://192.168.245.3:9898/monitor/hvac/2006_3_26,TAG_2006_3_26,NULL
changeImage,공조기06.흄후드11.상태,656,http://192.168.245.3:9898/monitor/hvac/2006_3_27,TAG_2006_3_27,NULL
changeImage,공조기06.공기유동11.상태,657,http://192.168.245.3:9898/monitor/hvac/2006_3_28,TAG_2006_3_28,NULL
changeImage,FCU.4F-2.상태,658,http://192.168.245.3:9898/monitor/hvac/2006_3_29,TAG_2006_3_29,NULL
changeImage,FCU.4F-1.상태,659,http://192.168.245.3:9898/monitor/hvac/2006_3_30,TAG_2006_3_30,NULL
changeImage,FCU.4F-3.상태,660,http://192.168.245.3:9898/monitor/hvac/2006_3_31,TAG_2006_3_31,NULL
changeImage,FCU.4F-4.상태,661,http://192.168.245.3:9898/monitor/hvac/2006_3_32,TAG_2006_3_32,NULL
changeImage,FCU.4F-5.상태,662,http://192.168.245.3:9898/monitor/hvac/2006_3_33,TAG_2006_3_33,NULL
changeImage,FCU.4F-6.상태,663,http://192.168.245.3:9898/monitor/hvac/2006_3_34,TAG_2006_3_34,NULL
changeTextFloor_1,D05.인터컴,664,http://192.168.245.3:9898/monitor/hvac/2006_4_1,TAG_2006_4_1,NULL
changeImage,공조기06.급기기동,665,http://192.168.245.3:9898/monitor/hvac/2006_4_2,TAG_2006_4_2,NULL
changeImage,공조기06.전기히터기동,666,http://192.168.245.3:9898/monitor/hvac/2006_4_3,TAG_2006_4_3,NULL
changeImage,공조기06.외기댐퍼,667,http://192.168.245.3:9898/monitor/hvac/2006_4_4,TAG_2006_4_4,NULL
changeImage,FCU.4F-1.기동,668,http://192.168.245.3:9898/monitor/hvac/2006_4_5,TAG_2006_4_5,NULL
changeImage,FCU.4F-2.기동,669,http://192.168.245.3:9898/monitor/hvac/2006_4_6,TAG_2006_4_6,NULL
changeImage,FCU.4F-5.기동,670,http://192.168.245.3:9898/monitor/hvac/2006_4_7,TAG_2006_4_7,NULL
changeImage,FCU.4F-4.기동,671,http://192.168.245.3:9898/monitor/hvac/2006_4_8,TAG_2006_4_8,NULL
changeImage,FCU.4F-3.기동,672,http://192.168.245.3:9898/monitor/hvac/2006_4_9,TAG_2006_4_9,NULL
changeImage,FCU.4F-6.기동,673,http://192.168.245.3:9898/monitor/hvac/2006_4_10,TAG_2006_4_10,NULL
changeImage,공조기06.냉난방전환,674,http://192.168.245.3:9898/monitor/hvac/2006_5_1,TAG_2006_5_1,NULL
changeImage,공조기06.예열운전,675,http://192.168.245.3:9898/monitor/hvac/2006_5_2,TAG_2006_5_2,NULL
changeImage,공조기06.등급해제,676,http://192.168.245.3:9898/monitor/hvac/2006_5_3,TAG_2006_5_3,NULL
changeImage,공조기06.자동운전,677,http://192.168.245.3:9898/monitor/hvac/2006_5_4,TAG_2006_5_4,NULL
changeImage,공조기06.엔탈피운전선택,678,http://192.168.245.3:9898/monitor/hvac/2006_5_5,TAG_2006_5_5,NULL
changeImage,FCU.4F-2.자동,679,http://192.168.245.3:9898/monitor/hvac/2006_5_6,TAG_2006_5_6,NULL
changeImage,FCU.4F-3.자동,680,http://192.168.245.3:9898/monitor/hvac/2006_5_7,TAG_2006_5_7,NULL
changeImage,FCU.4F-4.자동,681,http://192.168.245.3:9898/monitor/hvac/2006_5_8,TAG_2006_5_8,NULL
changeImage,FCU.4F-5.자동,682,http://192.168.245.3:9898/monitor/hvac/2006_5_9,TAG_2006_5_9,NULL
changeImage,FCU.4F-6.자동,683,http://192.168.245.3:9898/monitor/hvac/2006_5_10,TAG_2006_5_10,NULL
changeImage,FCU.4F.1-5.등급해제,684,http://192.168.245.3:9898/monitor/hvac/2006_5_11,TAG_2006_5_11,NULL
changeImage,FCU.4F-1.자동,685,http://192.168.245.3:9898/monitor/hvac/2006_5_12,TAG_2006_5_12,NULL
changeTextFloor_1,FCU.4F.전체기동,686,http://192.168.245.3:9898/monitor/hvac/2006_5_13,TAG_2006_5_13,NULL
changeTextFloor_1,FCU.4F.전체기동.등급,687,http://192.168.245.3:9898/monitor/hvac/2006_5_14,TAG_2006_5_14,NULL
changeTextFloor_0,CTCH07.실내습도,688,http://192.168.245.3:9898/monitor/hvac/2007_0_1,TAG_2007_0_1,3600000
changeTextFloor_1,CTCH07.실내온도,689,http://192.168.245.3:9898/monitor/hvac/2007_0_2,TAG_2007_0_2,3600000
changeTextFloor_1,공조기07.급기온도,690,http://192.168.245.3:9898/monitor/hvac/2007_0_3,TAG_2007_0_3,3600000
changeTextFloor_1,공조기07.환기온도,691,http://192.168.245.3:9898/monitor/hvac/2007_0_4,TAG_2007_0_4,3600000
changeTextFloor_1,공조기07.혼합온도,692,http://192.168.245.3:9898/monitor/hvac/2007_0_5,TAG_2007_0_5,3600000
changeTextFloor_0,공조기07.급기습도,693,http://192.168.245.3:9898/monitor/hvac/2007_0_6,TAG_2007_0_6,3600000
changeTextFloor_0,공조기07.환기습도,694,http://192.168.245.3:9898/monitor/hvac/2007_0_7,TAG_2007_0_7,3600000
changeTextFloor_1,공조기07.급기풍량1,695,http://192.168.245.3:9898/monitor/hvac/2007_0_8,TAG_2007_0_8,NULL
changeTextFloor_1,공조기07.환기풍량1,696,http://192.168.245.3:9898/monitor/hvac/2007_0_9,TAG_2007_0_9,NULL
changeTextFloor_1,공조기07.정압,697,http://192.168.245.3:9898/monitor/hvac/2007_0_10,TAG_2007_0_10,NULL
changeTextFloor_1,공조기07.실간차압01,698,http://192.168.245.3:9898/monitor/hvac/2007_0_11,TAG_2007_0_11,NULL
changeTextFloor_1,공조기07.실간차압02,699,http://192.168.245.3:9898/monitor/hvac/2007_0_12,TAG_2007_0_12,NULL
changeTextFloor_1,FCU.5F.7-9.실내온도,700,http://192.168.245.3:9898/monitor/hvac/2007_0_13,TAG_2007_0_13,3600000
changeTextFloor_1,공조기07.배기댐퍼,701,http://192.168.245.3:9898/monitor/hvac/2007_1_1,TAG_2007_1_1,NULL
changeTextFloor_1,공조기07.혼합댐퍼,702,http://192.168.245.3:9898/monitor/hvac/2007_1_2,TAG_2007_1_2,NULL
changeTextFloor_0,공조기07.냉방밸브,703,http://192.168.245.3:9898/monitor/hvac/2007_1_3,TAG_2007_1_3,NULL
changeTextFloor_0,공조기07.난방밸브,704,http://192.168.245.3:9898/monitor/hvac/2007_1_4,TAG_2007_1_4,NULL
changeTextFloor_0,공조기07.가습밸브,705,http://192.168.245.3:9898/monitor/hvac/2007_1_5,TAG_2007_1_5,NULL
changeTextFloor_0,공조기07.급기인버터,706,http://192.168.245.3:9898/monitor/hvac/2007_1_6,TAG_2007_1_6,NULL
changeTextFloor_0,공조기07.환기인버터,707,http://192.168.245.3:9898/monitor/hvac/2007_1_7,TAG_2007_1_7,NULL
changeTextFloor_1,공조기07.외기댐퍼,708,http://192.168.245.3:9898/monitor/hvac/2007_1_8,TAG_2007_1_8,NULL
changeTextFloor_0,FCU.5F.4-9.난방밸브,709,http://192.168.245.3:9898/monitor/hvac/2007_1_9,TAG_2007_1_9,NULL
changeTextFloor_0,FCU.5F.4-9.냉방밸브,710,http://192.168.245.3:9898/monitor/hvac/2007_1_10,TAG_2007_1_10,NULL
changeTextFloor_1,공조기07.댐퍼최소치,711,http://192.168.245.3:9898/monitor/hvac/2007_2_1,TAG_2007_2_1,NULL
changeTextFloor_0,공조기07.실외엔탈피,712,http://192.168.245.3:9898/monitor/hvac/2007_2_2,TAG_2007_2_2,NULL
changeTextFloor_0,공조기07.실내엔탈피,713,http://192.168.245.3:9898/monitor/hvac/2007_2_3,TAG_2007_2_3,NULL
changeTextFloor_1,공조기07.설정정압,714,http://192.168.245.3:9898/monitor/hvac/2007_2_4,TAG_2007_2_4,NULL
changeTextFloor_1,공조기07.설정온도,715,http://192.168.245.3:9898/monitor/hvac/2007_2_5,TAG_2007_2_5,3600000
changeTextFloor_1,공조기07.설정습도,716,http://192.168.245.3:9898/monitor/hvac/2007_2_6,TAG_2007_2_6,3600000
changeTextFloor_1,공조기07.V혼합댐퍼,717,http://192.168.245.3:9898/monitor/hvac/2007_2_7,TAG_2007_2_7,NULL
changeTextFloor_1,FCU.5F.4-9.RT,718,http://192.168.245.3:9898/monitor/hvac/2007_2_8,TAG_2007_2_8,NULL
changeTextFloor_1,FCU.5F.4-9.SET,719,http://192.168.245.3:9898/monitor/hvac/2007_2_9,TAG_2007_2_9,NULL
changeTextFloor_0,공조기07.급기FMS,720,http://192.168.245.3:9898/monitor/hvac/2007_2_10,TAG_2007_2_10,NULL
changeTextFloor_0,공조기07.환기FMS,721,http://192.168.245.3:9898/monitor/hvac/2007_2_11,TAG_2007_2_11,NULL
changeTextFloor_1,FCU.5F.7-9.설정온도,722,http://192.168.245.3:9898/monitor/hvac/2007_2_12,TAG_2007_2_12,3600000
changeTextFloor_1,공조기07.ERR,723,http://192.168.245.3:9898/monitor/hvac/2007_2_13,TAG_2007_2_13,NULL
changeImage,CTCH07.상태,724,http://192.168.245.3:9898/monitor/hvac/2007_3_1,TAG_2007_3_1,NULL
changeImage,공조기07.급기상태,725,http://192.168.245.3:9898/monitor/hvac/2007_3_3,TAG_2007_3_3,NULL
changeImage,공조기07.환기상태,726,http://192.168.245.3:9898/monitor/hvac/2007_3_5,TAG_2007_3_5,NULL
changeImage,공조기07.환기경보,727,http://192.168.245.3:9898/monitor/hvac/2007_3_6,TAG_2007_3_6,0
changeImage,공조기07.필터경보,728,http://192.168.245.3:9898/monitor/hvac/2007_3_7,TAG_2007_3_7,0
changeImage,공조기07.화재경보,729,http://192.168.245.3:9898/monitor/hvac/2007_3_8,TAG_2007_3_8,0
changeImage,공조기07.화재존01.경보,730,http://192.168.245.3:9898/monitor/hvac/2007_3_9,TAG_2007_3_9,0
changeImage,FCU.5F-7.상태,731,http://192.168.245.3:9898/monitor/hvac/2007_3_10,TAG_2007_3_10,NULL
changeImage,FCU.5F-8.상태,732,http://192.168.245.3:9898/monitor/hvac/2007_3_11,TAG_2007_3_11,NULL
changeImage,FCU.5F-9.상태,733,http://192.168.245.3:9898/monitor/hvac/2007_3_12,TAG_2007_3_12,NULL
changeImage,CTCH07.경보,734,http://192.168.245.3:9898/monitor/hvac/2007_3_13,TAG_2007_3_13,0
changeImage,휀F09.기동,735,http://192.168.245.3:9898/monitor/hvac/2007_4_1,TAG_2007_4_1,NULL
changeImage,휀F10.기동,736,http://192.168.245.3:9898/monitor/hvac/2007_4_2,TAG_2007_4_2,NULL
changeTextFloor_1,D06.인터컴,737,http://192.168.245.3:9898/monitor/hvac/2007_4_3,TAG_2007_4_3,NULL
changeImage,공조기07.급기기동,738,http://192.168.245.3:9898/monitor/hvac/2007_4_4,TAG_2007_4_4,NULL
changeImage,공조기07.환기기동,739,http://192.168.245.3:9898/monitor/hvac/2007_4_5,TAG_2007_4_5,NULL
changeImage,공조기07.전기히터기동,740,http://192.168.245.3:9898/monitor/hvac/2007_4_6,TAG_2007_4_6,NULL
changeImage,FCU.5F-8.기동,741,http://192.168.245.3:9898/monitor/hvac/2007_4_7,TAG_2007_4_7,NULL
changeImage,FCU.5F-7.기동,742,http://192.168.245.3:9898/monitor/hvac/2007_4_8,TAG_2007_4_8,NULL
changeImage,FCU.5F-9.기동,743,http://192.168.245.3:9898/monitor/hvac/2007_4_9,TAG_2007_4_9,NULL
changeImage,공조기07.냉난방전환,744,http://192.168.245.3:9898/monitor/hvac/2007_5_1,TAG_2007_5_1,NULL
changeImage,공조기07.예열운전,745,http://192.168.245.3:9898/monitor/hvac/2007_5_2,TAG_2007_5_2,NULL
changeImage,공조기07.등급해제,746,http://192.168.245.3:9898/monitor/hvac/2007_5_3,TAG_2007_5_3,NULL
changeImage,공조기07.자동운전,747,http://192.168.245.3:9898/monitor/hvac/2007_5_4,TAG_2007_5_4,NULL
changeImage,공조기07.엔탈피운전선택,748,http://192.168.245.3:9898/monitor/hvac/2007_5_5,TAG_2007_5_5,NULL
changeImage,AutoClaveN03.상태,749,http://192.168.245.3:9898/monitor/hvac/2007_5_6,TAG_2007_5_6,NULL
changeTextFloor_1,AutoClave.상태X,750,http://192.168.245.3:9898/monitor/hvac/2007_5_7,TAG_2007_5_7,NULL
changeImage,공조기07.흄후드01.상태,751,http://192.168.245.3:9898/monitor/hvac/2007_5_8,TAG_2007_5_8,NULL
changeImage,공조기07.공기유동01.상태,752,http://192.168.245.3:9898/monitor/hvac/2007_5_9,TAG_2007_5_9,NULL
changeImage,FCU.5F.4-9.등급해제,753,http://192.168.245.3:9898/monitor/hvac/2007_5_10,TAG_2007_5_10,NULL
changeImage,FCU.5F-7.자동,754,http://192.168.245.3:9898/monitor/hvac/2007_5_11,TAG_2007_5_11,NULL
changeImage,FCU.5F-8.자동,755,http://192.168.245.3:9898/monitor/hvac/2007_5_12,TAG_2007_5_12,NULL
changeImage,FCU.5F-9.자동,756,http://192.168.245.3:9898/monitor/hvac/2007_5_13,TAG_2007_5_13,NULL
changeTextFloor_1,공조기08.급기온도,757,http://192.168.245.3:9898/monitor/hvac/2008_0_1,TAG_2008_0_1,3600000
changeTextFloor_1,공조기08.혼합온도,758,http://192.168.245.3:9898/monitor/hvac/2008_0_2,TAG_2008_0_2,3600000
changeTextFloor_0,공조기08.급기습도,759,http://192.168.245.3:9898/monitor/hvac/2008_0_3,TAG_2008_0_3,3600000
changeTextFloor_1,공조기08.급기풍량1,760,http://192.168.245.3:9898/monitor/hvac/2008_0_4,TAG_2008_0_4,NULL
changeTextFloor_1,공조기08.정압,761,http://192.168.245.3:9898/monitor/hvac/2008_0_5,TAG_2008_0_5,NULL
changeTextFloor_1,공조기08.실간차압01,762,http://192.168.245.3:9898/monitor/hvac/2008_0_6,TAG_2008_0_6,NULL
changeTextFloor_1,공조기08.실간차압02,763,http://192.168.245.3:9898/monitor/hvac/2008_0_7,TAG_2008_0_7,NULL
changeTextFloor_1,공조기08.실간차압03,764,http://192.168.245.3:9898/monitor/hvac/2008_0_8,TAG_2008_0_8,NULL
changeTextFloor_1,공조기08.실간차압04,765,http://192.168.245.3:9898/monitor/hvac/2008_0_9,TAG_2008_0_9,NULL
changeTextFloor_1,공조기08.실간차압05,766,http://192.168.245.3:9898/monitor/hvac/2008_0_10,TAG_2008_0_10,NULL
changeTextFloor_1,공조기08.급기풍량2,767,http://192.168.245.3:9898/monitor/hvac/2008_0_11,TAG_2008_0_11,NULL
changeTextFloor_1,FCU.5F.1-3.실내온도,768,http://192.168.245.3:9898/monitor/hvac/2008_0_12,TAG_2008_0_12,3600000
changeTextFloor_1,FCU.5F.4-5.실내온도,769,http://192.168.245.3:9898/monitor/hvac/2008_0_13,TAG_2008_0_13,3600000
changeTextFloor_1,FCU.5F.6.실내온도,770,http://192.168.245.3:9898/monitor/hvac/2008_0_14,TAG_2008_0_14,3600000
changeTextFloor_0,공조기08.냉방밸브,771,http://192.168.245.3:9898/monitor/hvac/2008_1_1,TAG_2008_1_1,NULL
changeTextFloor_0,공조기08.난방밸브,772,http://192.168.245.3:9898/monitor/hvac/2008_1_2,TAG_2008_1_2,NULL
changeTextFloor_0,공조기08.가습밸브,773,http://192.168.245.3:9898/monitor/hvac/2008_1_3,TAG_2008_1_3,NULL
changeTextFloor_0,공조기08.급기인버터,774,http://192.168.245.3:9898/monitor/hvac/2008_1_4,TAG_2008_1_4,NULL
changeTextFloor_0,공조기08.윙코일밸브,775,http://192.168.245.3:9898/monitor/hvac/2008_1_5,TAG_2008_1_5,NULL
changeTextFloor_0,공조기08.윙코일댐퍼,776,http://192.168.245.3:9898/monitor/hvac/2008_1_6,TAG_2008_1_6,NULL
changeTextFloor_0,FCU.5F.1-3.난방밸브,777,http://192.168.245.3:9898/monitor/hvac/2008_1_7,TAG_2008_1_7,NULL
changeTextFloor_0,FCU.5F.1-3.냉방밸브,778,http://192.168.245.3:9898/monitor/hvac/2008_1_8,TAG_2008_1_8,NULL
changeTextFloor_1,공조기08.ERR,779,http://192.168.245.3:9898/monitor/hvac/2008_2_1,TAG_2008_2_1,NULL
changeTextFloor_1,공조기08.댐퍼최소치,780,http://192.168.245.3:9898/monitor/hvac/2008_2_2,TAG_2008_2_2,NULL
changeTextFloor_0,공조기08.실외엔탈피,781,http://192.168.245.3:9898/monitor/hvac/2008_2_3,TAG_2008_2_3,NULL
changeTextFloor_0,공조기08.실내엔탈피,782,http://192.168.245.3:9898/monitor/hvac/2008_2_4,TAG_2008_2_4,NULL
changeTextFloor_1,공조기08.설정정압,783,http://192.168.245.3:9898/monitor/hvac/2008_2_5,TAG_2008_2_5,NULL
changeTextFloor_1,공조기08.설정온도,784,http://192.168.245.3:9898/monitor/hvac/2008_2_6,TAG_2008_2_6,3600000
changeTextFloor_1,공조기08.설정습도,785,http://192.168.245.3:9898/monitor/hvac/2008_2_7,TAG_2008_2_7,3600000
changeTextFloor_1,FCU.5F.1-3.설정온도,786,http://192.168.245.3:9898/monitor/hvac/2008_2_8,TAG_2008_2_8,3600000
changeTextFloor_1,FCU.5F.4-5.설정온도,787,http://192.168.245.3:9898/monitor/hvac/2008_2_9,TAG_2008_2_9,3600000
changeTextFloor_1,FCU.5F.6.설정온도,788,http://192.168.245.3:9898/monitor/hvac/2008_2_10,TAG_2008_2_10,3600000
changeTextFloor_0,공조기08.급기FMS2,789,http://192.168.245.3:9898/monitor/hvac/2008_2_11,TAG_2008_2_11,NULL
changeTextFloor_0,공조기08.급기FMS1,790,http://192.168.245.3:9898/monitor/hvac/2008_2_12,TAG_2008_2_12,NULL
changeImage,공조기08.급기상태,791,http://192.168.245.3:9898/monitor/hvac/2008_3_1,TAG_2008_3_1,NULL
changeImage,공조기08.급기경보,792,http://192.168.245.3:9898/monitor/hvac/2008_3_2,TAG_2008_3_2,0
changeImage,공조기08.전기히터상태,793,http://192.168.245.3:9898/monitor/hvac/2008_3_3,TAG_2008_3_3,NULL
changeImage,공조기08.필터경보,794,http://192.168.245.3:9898/monitor/hvac/2008_3_4,TAG_2008_3_4,0
changeImage,공조기08.화재존01.경보,795,http://192.168.245.3:9898/monitor/hvac/2008_3_5,TAG_2008_3_5,0
changeImage,공조기08.윙코일상태,796,http://192.168.245.3:9898/monitor/hvac/2008_3_6,TAG_2008_3_6,NULL
changeImage,공조기08.흄후드01.상태,797,http://192.168.245.3:9898/monitor/hvac/2008_3_7,TAG_2008_3_7,NULL
changeImage,공조기08.공기유동01.상태,798,http://192.168.245.3:9898/monitor/hvac/2008_3_8,TAG_2008_3_8,NULL
changeImage,공조기08.흄후드02.상태,799,http://192.168.245.3:9898/monitor/hvac/2008_3_9,TAG_2008_3_9,NULL
changeImage,공조기08.공기유동02.상태,800,http://192.168.245.3:9898/monitor/hvac/2008_3_10,TAG_2008_3_10,NULL
changeImage,공조기08.흄후드03.상태,801,http://192.168.245.3:9898/monitor/hvac/2008_3_11,TAG_2008_3_11,NULL
changeImage,공조기08.공기유동03.상태,802,http://192.168.245.3:9898/monitor/hvac/2008_3_12,TAG_2008_3_12,NULL
changeImage,공조기08.흄후드04.상태,803,http://192.168.245.3:9898/monitor/hvac/2008_3_13,TAG_2008_3_13,NULL
changeImage,공조기08.공기유동04.상태,804,http://192.168.245.3:9898/monitor/hvac/2008_3_14,TAG_2008_3_14,NULL
changeImage,공조기08.흄후드05.상태,805,http://192.168.245.3:9898/monitor/hvac/2008_3_15,TAG_2008_3_15,NULL
changeImage,공조기08.공기유동05.상태,806,http://192.168.245.3:9898/monitor/hvac/2008_3_16,TAG_2008_3_16,NULL
changeImage,공조기08.흄후드06.상태,807,http://192.168.245.3:9898/monitor/hvac/2008_3_17,TAG_2008_3_17,NULL
changeImage,공조기08.공기유동06.상태,808,http://192.168.245.3:9898/monitor/hvac/2008_3_18,TAG_2008_3_18,NULL
changeImage,공조기08.흄후드07.상태,809,http://192.168.245.3:9898/monitor/hvac/2008_3_19,TAG_2008_3_19,NULL
changeImage,공조기08.공기유동07.상태,810,http://192.168.245.3:9898/monitor/hvac/2008_3_20,TAG_2008_3_20,NULL
changeImage,공조기08.흄후드08.상태,811,http://192.168.245.3:9898/monitor/hvac/2008_3_21,TAG_2008_3_21,NULL
changeImage,공조기08.공기유동08.상태,812,http://192.168.245.3:9898/monitor/hvac/2008_3_22,TAG_2008_3_22,NULL
changeImage,공조기08.흄후드09.상태,813,http://192.168.245.3:9898/monitor/hvac/2008_3_23,TAG_2008_3_23,NULL
changeImage,공조기08.공기유동09.상태,814,http://192.168.245.3:9898/monitor/hvac/2008_3_24,TAG_2008_3_24,NULL
changeImage,공조기08.흄후드10.상태,815,http://192.168.245.3:9898/monitor/hvac/2008_3_25,TAG_2008_3_25,NULL
changeImage,공조기08.공기유동10.상태,816,http://192.168.245.3:9898/monitor/hvac/2008_3_26,TAG_2008_3_26,NULL
changeImage,공조기08.흄후드11.상태,817,http://192.168.245.3:9898/monitor/hvac/2008_3_27,TAG_2008_3_27,NULL
changeImage,공조기08.공기유동11.상태,818,http://192.168.245.3:9898/monitor/hvac/2008_3_28,TAG_2008_3_28,NULL
changeImage,공조기08.흄후드12.상태,819,http://192.168.245.3:9898/monitor/hvac/2008_3_29,TAG_2008_3_29,NULL
changeImage,공조기08.공기유동12.상태,820,http://192.168.245.3:9898/monitor/hvac/2008_3_30,TAG_2008_3_30,NULL
changeImage,FCU.5F-1.상태,821,http://192.168.245.3:9898/monitor/hvac/2008_3_31,TAG_2008_3_31,NULL
changeImage,FCU.5F-2.상태,822,http://192.168.245.3:9898/monitor/hvac/2008_3_32,TAG_2008_3_32,NULL
changeImage,FCU.5F-3.상태,823,http://192.168.245.3:9898/monitor/hvac/2008_3_33,TAG_2008_3_33,NULL
changeImage,FCU.5F-4.상태,824,http://192.168.245.3:9898/monitor/hvac/2008_3_34,TAG_2008_3_34,NULL
changeImage,FCU.5F-5.상태,825,http://192.168.245.3:9898/monitor/hvac/2008_3_35,TAG_2008_3_35,NULL
changeImage,FCU.5F-6.상태,826,http://192.168.245.3:9898/monitor/hvac/2008_3_36,TAG_2008_3_36,NULL
changeTextFloor_1,D07.인터컴,827,http://192.168.245.3:9898/monitor/hvac/2008_4_1,TAG_2008_4_1,NULL
changeImage,공조기08.급기기동,828,http://192.168.245.3:9898/monitor/hvac/2008_4_2,TAG_2008_4_2,NULL
changeImage,공조기08.전기히터기동,829,http://192.168.245.3:9898/monitor/hvac/2008_4_3,TAG_2008_4_3,NULL
changeImage,공조기08.외기댐퍼,830,http://192.168.245.3:9898/monitor/hvac/2008_4_4,TAG_2008_4_4,NULL
changeImage,FCU.5F-1.기동,831,http://192.168.245.3:9898/monitor/hvac/2008_4_5,TAG_2008_4_5,NULL
changeImage,FCU.5F-3.기동,832,http://192.168.245.3:9898/monitor/hvac/2008_4_6,TAG_2008_4_6,NULL
changeImage,FCU.5F-2.기동,833,http://192.168.245.3:9898/monitor/hvac/2008_4_7,TAG_2008_4_7,NULL
changeImage,FCU.5F-4.기동,834,http://192.168.245.3:9898/monitor/hvac/2008_4_8,TAG_2008_4_8,NULL
changeImage,FCU.5F-5.기동,835,http://192.168.245.3:9898/monitor/hvac/2008_4_9,TAG_2008_4_9,NULL
changeImage,FCU.5F-6.기동,836,http://192.168.245.3:9898/monitor/hvac/2008_4_10,TAG_2008_4_10,NULL
changeImage,공조기08.냉난방전환,837,http://192.168.245.3:9898/monitor/hvac/2008_5_1,TAG_2008_5_1,NULL
changeImage,공조기08.예열운전,838,http://192.168.245.3:9898/monitor/hvac/2008_5_2,TAG_2008_5_2,NULL
changeImage,공조기08.등급해제,839,http://192.168.245.3:9898/monitor/hvac/2008_5_3,TAG_2008_5_3,NULL
changeImage,공조기08.자동운전,840,http://192.168.245.3:9898/monitor/hvac/2008_5_4,TAG_2008_5_4,NULL
changeImage,공조기08.엔탈피운전선택,841,http://192.168.245.3:9898/monitor/hvac/2008_5_5,TAG_2008_5_5,NULL
changeImage,FCU.5F-4.자동,842,http://192.168.245.3:9898/monitor/hvac/2008_5_6,TAG_2008_5_6,NULL
changeImage,FCU.5F-5.자동,843,http://192.168.245.3:9898/monitor/hvac/2008_5_7,TAG_2008_5_7,NULL
changeImage,FCU.5F-6.자동,844,http://192.168.245.3:9898/monitor/hvac/2008_5_8,TAG_2008_5_8,NULL
changeImage,FCU.5F.1-3.등급해제,845,http://192.168.245.3:9898/monitor/hvac/2008_5_9,TAG_2008_5_9,NULL
changeImage,FCU.5F-1.자동,846,http://192.168.245.3:9898/monitor/hvac/2008_5_10,TAG_2008_5_10,NULL
changeImage,FCU.5F-2.자동,847,http://192.168.245.3:9898/monitor/hvac/2008_5_11,TAG_2008_5_11,NULL
changeImage,FCU.5F-3.자동,848,http://192.168.245.3:9898/monitor/hvac/2008_5_12,TAG_2008_5_12,NULL
changeTextFloor_1,FCU.5F.전체기동,849,http://192.168.245.3:9898/monitor/hvac/2008_5_13,TAG_2008_5_13,NULL
changeTextFloor_1,FCU.5F.전체기동.등급,850,http://192.168.245.3:9898/monitor/hvac/2008_5_14,TAG_2008_5_14,NULL
changeTextFloor_1,공조기09.급기온도,851,http://192.168.245.3:9898/monitor/hvac/2009_0_1,TAG_2009_0_1,3600000
changeTextFloor_1,공조기09.환기온도,852,http://192.168.245.3:9898/monitor/hvac/2009_0_2,TAG_2009_0_2,3600000
changeTextFloor_1,공조기09.혼합온도,853,http://192.168.245.3:9898/monitor/hvac/2009_0_3,TAG_2009_0_3,3600000
changeTextFloor_0,공조기09.급기습도,854,http://192.168.245.3:9898/monitor/hvac/2009_0_4,TAG_2009_0_4,3600000
changeTextFloor_0,공조기09.환기습도,855,http://192.168.245.3:9898/monitor/hvac/2009_0_5,TAG_2009_0_5,3600000
changeTextFloor_1,공조기09.급기풍량1,856,http://192.168.245.3:9898/monitor/hvac/2009_0_6,TAG_2009_0_6,NULL
changeTextFloor_1,공조기09.환기풍량1,857,http://192.168.245.3:9898/monitor/hvac/2009_0_7,TAG_2009_0_7,NULL
changeTextFloor_1,공조기09.정압,858,http://192.168.245.3:9898/monitor/hvac/2009_0_8,TAG_2009_0_8,NULL
changeTextFloor_1,공조기09.실간차압01,859,http://192.168.245.3:9898/monitor/hvac/2009_0_9,TAG_2009_0_9,NULL
changeTextFloor_1,공조기09.실간차압02,860,http://192.168.245.3:9898/monitor/hvac/2009_0_10,TAG_2009_0_10,NULL
changeTextFloor_1,공조기09.실간차압03,861,http://192.168.245.3:9898/monitor/hvac/2009_0_11,TAG_2009_0_11,NULL
changeTextFloor_1,공조기09.실간차압04,862,http://192.168.245.3:9898/monitor/hvac/2009_0_12,TAG_2009_0_12,NULL
changeTextFloor_1,공조기09.실간차압05,863,http://192.168.245.3:9898/monitor/hvac/2009_0_13,TAG_2009_0_13,NULL
changeTextFloor_1,공조기09.실간차압06,864,http://192.168.245.3:9898/monitor/hvac/2009_0_14,TAG_2009_0_14,NULL
changeTextFloor_1,FCU.6F.7-8.실내온도,865,http://192.168.245.3:9898/monitor/hvac/2009_0_15,TAG_2009_0_15,3600000
changeTextFloor_1,공조기09.외기댐퍼,866,http://192.168.245.3:9898/monitor/hvac/2009_1_1,TAG_2009_1_1,NULL
changeTextFloor_1,공조기09.배기댐퍼,867,http://192.168.245.3:9898/monitor/hvac/2009_1_2,TAG_2009_1_2,NULL
changeTextFloor_1,공조기09.혼합댐퍼,868,http://192.168.245.3:9898/monitor/hvac/2009_1_3,TAG_2009_1_3,NULL
changeTextFloor_0,공조기09.냉방밸브,869,http://192.168.245.3:9898/monitor/hvac/2009_1_4,TAG_2009_1_4,NULL
