animateType,name,no,tagAddr,tagID,interval,criteria
changeTextRound_1,LV14_AI_2_VALUE,515,http://192.168.245.3:9898/monitor/electric/4560_2_186,TAG_4560_2_186,NULL,NULL
changeTextRound_1,LV14_R_AMP_VALUE,516,http://192.168.245.3:9898/monitor/electric/4560_2_187,TAG_4560_2_187,NULL,NULL
changeTextRound_1,LV14_S_AMP_VALUE,517,http://192.168.245.3:9898/monitor/electric/4560_2_188,TAG_4560_2_188,NULL,NULL
changeTextRound_1,LV14_T_AMP_VALUE,518,http://192.168.245.3:9898/monitor/electric/4560_2_189,TAG_4560_2_189,NULL,NULL
changeTextRound_1,LV14_KWH_VALUE,519,http://192.168.245.3:9898/monitor/electric/4560_2_190,TAG_4560_2_190,NULL,NULL
changeTextRound_1,LV14_PF_VALUE,520,http://192.168.245.3:9898/monitor/electric/4560_2_191,TAG_4560_2_191,NULL,NULL
changeTextRound_1,LV14_RS_Volt_VALUE,521,http://192.168.245.3:9898/monitor/electric/4560_2_192,TAG_4560_2_192,NULL,NULL
changeTextRound_1,LV14_ST_Volt_VALUE,522,http://192.168.245.3:9898/monitor/electric/4560_2_193,TAG_4560_2_193,NULL,NULL
changeTextRound_1,LV14_TR_Volt_VALUE,523,http://192.168.245.3:9898/monitor/electric/4560_2_194,TAG_4560_2_194,NULL,NULL
changeImage,LV14_CB_STATUS,534,http://192.168.245.3:9898/monitor/electric/4560_5_226,TAG_4560_5_226,NULL,NULL
changeTextRound_1,LV14_LV11_FEED_ACB,535,http://192.168.245.3:9898/monitor/electric/4560_5_227,TAG_4560_5_227,NULL,NULL
changeImage,LV14_LOCAL_REMOTE,537,http://192.168.245.3:9898/monitor/electric/4560_5_229,TAG_4560_5_229,NULL,NULL
changeTextRound_1,LV14_CB_Alarm_Event,538,http://192.168.245.3:9898/monitor/electric/4560_5_230,TAG_4560_5_230,NULL,NULL
changeTextRound_1,LV14_CB_hand_Event,539,http://192.168.245.3:9898/monitor/electric/4560_5_231,TAG_4560_5_231,NULL,NULL
changeImage,LV14_PF_alann1,543,http://192.168.245.3:9898/monitor/electric/4560_5_235,TAG_4560_5_235,NULL,NULL
NULL,LV14_R_AMP_Event,544,http://192.168.245.3:9898/monitor/electric/4560_5_236,TAG_4560_5_236,NULL,NULL
NULL,LV14_RS_Volt_Event,545,http://192.168.245.3:9898/monitor/electric/4560_5_237,TAG_4560_5_237,NULL,NULL
NULL,LV14_S_AMP_Event,546,http://192.168.245.3:9898/monitor/electric/4560_5_238,TAG_4560_5_238,NULL,NULL
NULL,LV14_ST_Volt_Event,547,http://192.168.245.3:9898/monitor/electric/4560_5_239,TAG_4560_5_239,NULL,NULL
NULL,LV14_T_AMP_Event,548,http://192.168.245.3:9898/monitor/electric/4560_5_240,TAG_4560_5_240,NULL,NULL
NULL,LV14_TR_Volt_Event,549,http://192.168.245.3:9898/monitor/electric/4560_5_241,TAG_4560_5_241,NULL,NULL
changeTextRound_1,LV4_AI_1__VALUE,556,http://192.168.245.3:9898/monitor/electric/4560_2_128,TAG_4560_2_128,NULL,NULL
changeTextRound_1,LV4_AI_2_VALUE,557,http://192.168.245.3:9898/monitor/electric/4560_2_129,TAG_4560_2_129,NULL,NULL
changeTextRound_1,LV4_R_AMP_VALUE,558,http://192.168.245.3:9898/monitor/electric/4560_2_130,TAG_4560_2_130,NULL,NULL
